"title","content","date","variant","images","verified","author","rating","product","url","ISBN","reviewID"
"AMAZING!!!!!","This is so amazing! I absolutely love love love this and will. He’s such an inspiration to me and I am literally going to have a book club will this book. Such a blissful moment. So happy for him.","09 Nov 2021","","","Yes","Amazon Customer","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews","1984877925","R2MPA5J95ZUU6P"
"Great Read","This is the 1st book in my new book club and I’m very excited about reading it with my friends. I love Will Smith vulnerability and honesty within himself to share his truth with his fans. God Bless him.","10 Nov 2021","","","Yes","Kindle Customer","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews","1984877925","R1ZIZRXSPG1W70"
"What a life !!!","I loved learning all the interesting stories of his life and the people who helped him become who he is today. What an amazing life he has lived. The foul language in the book was very difficult for me. It is interesting that he made the decision many years ago ( out of respect to his grandmother) not to curse in his rapping and yet his memoir is packed full.","15 Nov 2021","","","Yes","Marno9","4.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews","1984877925","R3EDVV1JL6Q7JQ"
"WELL DONE WILL","I must admit there is more cussing in this book than I have ever heard out of Will Smiths mouth; however, his ability to tell his story with complete integrity deems it a must I suppose. I have been totally engaged since it started. Very well written and very well read. You can feel the passion of this work coming through clearly. Definitely a must read/listen! 16 hours of non stop action, you will be completely locked in from beginning to end.","16 Nov 2021","","","Yes","Crystal","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews","1984877925","R3NP5VVSMSTWP6"
"Will Brought the Real","Will brought a surprisingly (at least for me) open and vulnerable view of his life. Full of humor, life lessons and inspiration, this book is worth taking time with. I finished in about 3 days, and I'm seriously considering reading it again. The fact that he narrates it VERY WELL is a huge bonus.","18 Nov 2021","","","Yes","Dr. Abena","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews","1984877925","R3I0NIYTCY5Q6X"
"Great","This book was good from the start. Him reading the book made it better. It was not what i expected. GREAT BOOK!!!","13 Nov 2021","","","Yes","Momof12kidz","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews","1984877925","R3DFQMF3ESTEUF"
"Get the Audiobook! He will capture you from beginning to end.","Will, you did Jada wrong when you had her meet Gigi.  Yes, slightly funny but not the memory I would want meeting the beloved Gigi. Jada was right. I loved this book from beginning to end.  Get the Audio version though.  Will tells you the story and adds music and clips in between. It really brings you in. I was enthralled by each moment and couldn't stop listening.","17 Nov 2021","","","Yes","LJZ Mom","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews","1984877925","R3839P0WNYAOLB"
"Book of the YEAR!!!","All truth, and nothing but the truth so help us God.","15 Nov 2021","","","Yes","Beth Larson Foster - Life Hacker","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews","1984877925","R15WYXF2I6H8M2"
"Beautifully Brave & Unvarnished","The sheer honesty, which at times was by no means pretty, makes this a memorable, heart-wrenching and also heart-warming read.","11 Nov 2021","","","Yes","Barbara's No. 2","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews","1984877925","R2T5JNX0IBVMS6"
"A TOTALLY Unexpected Masterpiece","Everyone on planet Earth needs to read this book. The wisdom. The special effects on the audiobook. The song at the end. Pure perfection.","16 Nov 2021","","","Yes","Shannon Dianne","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews","1984877925","R18GHVX8QNV45U"
"Honest and entertaining","Love the transparency. Loved that he decided to give us a glimpse into his life and life experience.  So far a good read.","15 Nov 2021","","","Yes","Itisha Hatter","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews","1984877925","RB2K30G5GCGKZ"
"Audiobook gold!","Trust me you want to hear Will read this. It’s a performance raw and funny. So good.","16 Nov 2021","","","Yes","smuka","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews","1984877925","R2V38XUUDHRH1H"
"Very Good Book. Almost Too Revealing.","This guy figured out how to turn challenges into advantages and this book is loaded with a ton of his struggles. Very good book.","15 Nov 2021","","","Yes","Anthony D.","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews","1984877925","R25IYDJ49ZPJS7"
"The audio is awesome!","Not finished yet but it's like Will is sitting at my kitchen table.","15 Nov 2021","","","Yes","Teen Bean","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews","1984877925","RMVPD859UZRVQ"
"Very good book!!","I have been following Will and growth since his career started. GOOD JOB WILL","16 Nov 2021","","","Yes","Juan W.","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews","1984877925","RX5SKQY3IVVS2"
"Good read!!","Interesting info.","13 Nov 2021","","","Yes","Kathleen Cervino","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews","1984877925","R3NQZ9LDRQBSPL"
"Life changing book","Amazing Amazing read!","10 Nov 2021","","","Yes","Shakira","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews","1984877925","R23OZTHR38417R"
"Jesus loves you Clara, and so do I.","I liked how Clara was treated. I found it heartwarming.","13 Nov 2021","","","Yes","Ron Meiners","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews","1984877925","RUHEGNXDFD83M"
"Buy the Book","Baby let me y’all readers like myself I CANCELED plans wit the turn up squad aka my friends who like to live their best lives to read this book! Best choice … chapter 1 had me wanting to read more I’m already on chapter 3 I might finish half the book tonight it’s that good y’all no lie! Thank you Will for sharing such intimate portrayal of your life story","12 Nov 2021","","https://m.media-amazon.com/images/I/71VWDH0FTmL._SY88.jpg
https://m.media-amazon.com/images/I/81aLTxox8jL._SY88.jpg","Yes","Breanna","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews","1984877925","R1QHIBY70LKAV0"
"Good Memoir","3.75/5.0 Stars I am not much of a nonfiction reader, but this year I decided to give some a chance. A few weeks ago, Dave Grohl released his memoir The Storyteller. That memoir was amazing, so when I saw that Will Smith released one, I quickly went to Amazon and read the preview. I enjoyed what I read and quickly went to the store to pick it up. Sadly, Will didn't live up to the expectations that I had for it and I can't quite put my finger on why. There are times that the story didn't flow. That may be because the book is by Will Smith and Mark Manson. Sometimes I found myself wondering if a part that I was reading was Will or Mark. I don't want to poo poo the book. It is good. If you are a fan of Will Smith (I am a fan) then you will enjoy this. You learn about his life journey and how he became the Will we know. We learn about struggles. We learn about successes. If I could make a recommendation on how to read it, get the audiobook. I cannot say enough great things about the audiobook, but perhaps the best part about it is the fact that when he talks about a song or scene from Fresh Prince, he has the audio clip for it and it isn't just Will reading it. That really added to the story. I cannot recommend the audiobook enough.","13 Nov 2021","","","Yes","Preston Leigh","4.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews","1984877925","R3AI9H5NCD2QM1"
"Will Smith is a great entertainer","I think Will is a great entertainer, he takes his craft seriously, invests in his characters, and makes you believe. I really enjoyed his book, he’s a great story teller and has really exposed some of his weaker side. I am a fan!","21 Nov 2021","","","Yes","$afe Money Man","5.0","Will","https://www.amazon.com/Will-Smith/product-reviews/1984877925/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews","1984877925","R1E8WRGEF3RCBH"
"Perfect gift for my drinking friends!","Beautiful coffee table book.  The black pages, white print and fabulous photography is a class act!  It gives a whole new meaning to staples in your pantry.","05 Nov 2021","","","Yes","BARBARA VON RUNNEN","5.0","Can I Mix You a Drink?","https://www.amazon.com/Can-I-Mix-You-Drink/product-reviews/1954220006/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1954220006","RHGZCTJ24SO4"
"Box Set arrived with a damaged corner. I'm keeping it!","Disappointed with the dented corner and inward bowing of the case. This wasn’t damage caused in shipping. I was able to reshape the box sets sleeve  by inserting a cardboard spacer to take up the gap and make the contents fit as designed. I preordered in February so I'm really looking forward to enjoying the first hand account behind all the great the songs.","03 Nov 2021","","https://m.media-amazon.com/images/I/61mB2fqAypL._SY88.jpg
https://m.media-amazon.com/images/I/71-6gWG3LHL._SY88.jpg","Yes","wowography","5.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","163149256X","RZ0VVALINEBHZ"
"An intimate look with Paul McCartney at his life through his lyrics","This two volume set is worth three times its cost. Paul McCartney has personally curated this two volume set, share his lyrics in his own had lovingly and revealed a wonderful spirit of acknowledgment for his remarkable life, self effacement, and photos only seen bby his family until now. Wow...I am so glad this came into my life.","06 Nov 2021","","https://m.media-amazon.com/images/I/81-VHpsH-aL._SY88.jpg
https://m.media-amazon.com/images/I/81SCfiMi49L._SY88.jpg
https://m.media-amazon.com/images/I/81iM+AOe8rL._SY88.jpg
https://m.media-amazon.com/images/I/81lS5qbKPSL._SY88.jpg
https://m.media-amazon.com/images/I/910GT6z0RFL._SY88.jpg
https://m.media-amazon.com/images/I/912tqQh87sL._SY88.jpg","Yes","mbondsart","5.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","163149256X","R1DTN441N2E79B"
"Beautiful, eclectic set of books","Pleasantly surprised by how well designed these two books are. They really ARE an autobiography, just not a typical one. He writes about his life and his loves and his feelings. And those feelings reveal Paul in all of his complexity. In his essays about each song, sometimes he's philosophic, sometimes he's moving -- or angry, quirky, irritating. And sometimes he's really really funny. And there's so much history throughout this book about British and American culture. I bought the Let It Be box set recently and, frankly, have been experiencing buyer's remorse ever since because of its $125 price. But McCartney's massive 2-book set is much better designed and it's filled with beautiful writing, never-before-seen photos, and memorabilia. And it cost half of what I paid for the Let Bet set! It's absolutely a brilliant collection.","03 Nov 2021","","","Yes","M. Rosin","5.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","163149256X","R316VCVS63DRXG"
"Love the Beatles, but disappointed in this","I do love the Beatles, but was expecting more. Many of the songs I was curious about, are not in the book. There are conflicts of what we learned in public articles about the origins of the songs. The way the book is written reflects Paul's style of speaking, but some of the stories are odd and don't click with what we have previously learned. Lots of unusual photos and artwork is in the book with no reference to what or why they are there. Seems like a cut and paste Hodge podge of odd stuff. Before you buy the book, please listen to the podcast of the Beatles, Things we Said Today, #354 where several Beatles aficionado's review this book. I agreed with most of what was said, and I suppose I will keep the books for my collection. Honestly, the book is way too costly for what you get inside.","20 Nov 2021","","","Yes","RR","3.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","163149256X","R1QJMTZ5DJQX7C"
"Very funny and interesting!","I was so excited to get this, so I’ve been reading it on the back patio and giggling like the schoolgirl I used to be with pictures of the Beatles all over my walls and closets! Paul is very witty and there is much I didn’t know, it’s a must for any fan or music affectionado!!","07 Nov 2021","","","Yes","chertx","5.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","163149256X","R1ZLDHFKIFNFPM"
